DestinationID,lng,lat,D_Supply
0,-81.1075,29.2432,0
1,-81.2848,28.914,291
2,-81.6419,28.1815,111
3,-81.3699,28.5747,506
4,-81.51,27.5392,296
5,-82.422,28.0697,0
6,-81.7147,28.8238,0
7,-82.188,28.2609,1546
8,-87.2313,30.4294,0
9,-80.3403,25.6831,179
10,-81.3981,30.2733,0
11,-81.4486,30.6531,94
12,-80.0704,26.5048,33
13,-80.1024,26.3586,0
14,-80.2557,26.2684,0
15,-80.1408,26.1022,0
16,-80.1215,26.2769,0
17,-81.9432,26.6394,0
18,-80.3943,27.6585,0
19,-80.2435,27.199,1304
20,-80.0519,26.7252,129
21,-82.336,28.8334,0
22,-85.6651,30.1866,0
23,-81.6012,30.2878,0
24,-82.4116,29.6603,0
25,-80.2029,26.2631,0
26,-82.535,28.5367,0
27,-81.7376,30.166,58
28,-80.252,26.6842,914
29,-81.6921,29.6426,0
30,-82.6598,28.2038,31
31,-81.433,27.4657,972
32,-80.1199,26.1871,0
33,-80.4305,25.4792,0
34,-85.2419,30.7868,0
35,-80.0965,26.9226,167
36,-81.8743,26.6282,0
37,-80.3733,25.9909,0
38,-80.3097,26.014,0
39,-80.1797,26.0189,0
40,-82.803,27.9528,0
41,-80.1414,25.813,0
42,-86.5622,30.7356,4
43,-87.067,30.6344,116
44,-82.1387,28.0156,94
45,-80.2938,25.7035,0
46,-84.2617,30.4567,0
47,-82.4592,27.9381,0
48,-81.6646,30.3488,0
49,-82.3436,29.6399,0
50,-80.456,25.6786,403
51,-81.7247,28.0276,2
