lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.07747654056502254
-82.3022838,30.3244416,116,0.05191229261920521
-85.5343954,30.1591402,1771,0.08342753139384422
-82.1666983,29.9523863,222,0.06286869220347624
-80.7003334,28.2983112,90,0.08843698829356067
-80.4766834,26.1935353,15730,0.0648296784429797
-85.1979155,30.3888013,83,0.040446410607190196
-82.0036572,26.9063964,111,0.08671310925539961
-82.5955524,28.8502922,681,0.08400546758855225
-81.8650364,29.9865835,808,0.07577935355034206
-81.4009553,26.118786,44,0.05861539487869582
-82.6233712,30.2216509,585,0.048802141821637196
-81.8062531,27.1905809,10,0.09418281411485735
-83.2362319,29.5526748,137,0.050585502917783624
-81.6481132,30.3352449,4452,0.0713679321506871
-87.3203222,30.5299979,312,0.029014384763184322
-81.2862532,29.4748909,231,0.07620040242155234
-84.8152135,29.6777939,58,0.03740678413430871
-84.6126072,30.5786866,289,0.03400287494549698
-82.7958011,29.7234556,228,0.055350063138810794
-81.1908197,26.9548102,19,0.0815843809139456
-85.2720125,29.8592383,71,0.04101881297303586
-82.9511163,30.4984382,140,0.04121189049118034
-81.8215798,27.4928458,196,0.10848280144010303
-81.1521142,26.539967,143,0.06840802992798553
-82.5259685,28.5559951,1013,0.10874889751645375
-81.3423534,27.3410799,557,0.139264824552362
-82.3799907,27.8931535,7448,0.13353929368810244
-85.8159385,30.8620072,103,0.032046468890154285
-80.5747894,27.7005283,761,0.07888041595152696
-85.2088141,30.7892485,328,0.033424836832193446
-83.9217606,30.396898,93,0.03646758976804933
-83.1785097,29.9900661,64,0.045673539664744876
-81.7122822,28.7641128,719,0.18786481573897768
-81.9841817,26.5632731,1343,0.11476299745508452
-84.2778004,30.4593104,1847,0.034975386675063856
-82.831233,29.2718541,301,0.06299349127708777
-84.8685805,30.2598494,41,0.03710527986047724
-83.4704159,30.4472325,112,0.03829502870749945
-82.3931438,27.4755558,61,0.08555502497467554
-82.0431004,29.2028047,1147,0.0862185447124949
-80.3982011,27.0836036,838,0.09159906375270002
-80.5037495,25.6160085,13033,0.09159906375270002
-81.0226025,25.5861198,140,0.09688510894449213
-81.7650867,30.6059629,166,0.050154369404989456
-86.5910804,30.6143245,398,0.04982688323209504
-80.8873884,27.3855924,128,0.030600945814412247
-81.3232839,28.5143906,2821,0.08781826949958789
-81.1393116,28.0590267,202,0.3678514130496766
-80.4483542,26.6491257,8095,0.10846140114877133
-82.5110062,28.3098227,2821,0.07414754691731504
-82.7980663,27.9053425,1998,0.14325745729898018
-81.6934929,27.9536855,1087,0.09248089962880932
-81.7320389,29.5938964,198,0.12277949498987936
-80.4435357,27.3798137,218,0.08353956384068724
-87.0189188,30.6753483,835,0.05398939961852767
-82.4237142,27.2253289,20,0.07543124738400799
-81.1319751,28.6900648,620,0.16281142461381287
-82.0695216,28.7133259,100,0.1208942897022235
-82.9927542,30.1892438,349,0.0449963751740972
-83.6395729,29.967146,152,0.04159880712403208
-82.366918,30.0542796,105,0.05640396707428318
-81.161792,29.057769,1738,0.11813814650154328
-84.3591114,30.0913354,235,0.036997483352187506
-86.162798,30.5712465,99,0.034184254437337545
-85.6558052,30.6021017,179,0.039615394340299724
