lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.08428854295164864
-82.3022838,30.3244416,116,0.0616620333230251
-85.5343954,30.1591402,1771,0.1858124346258503
-82.1666983,29.9523863,222,0.07067820525126159
-80.7003334,28.2983112,90,0.06235733588024538
-80.4766834,26.1935353,15730,0.10052160814052886
-85.1979155,30.3888013,83,0.08597148996000802
-82.0036572,26.9063964,111,0.06659850816373382
-82.5955524,28.8502922,681,0.06900739389630636
-81.8650364,29.9865835,808,0.09593304769353588
-81.4009553,26.118786,44,0.06094770330474652
-82.6233712,30.2216509,585,0.055630557192069795
-81.8062531,27.1905809,10,0.07410605819113837
-83.2362319,29.5526748,137,0.05360348810143914
-81.6481132,30.3352449,4452,0.10277212474964488
-87.3203222,30.5299979,312,0.11814895646000682
-81.2862532,29.4748909,231,0.062012898132643574
-84.8152135,29.6777939,58,0.05719443513258127
-84.6126072,30.5786866,289,0.059624411827353625
-82.7958011,29.7234556,228,0.057593229953920785
-81.1908197,26.9548102,19,0.06897603627280981
-85.2720125,29.8592383,71,0.07516153738220777
-82.9511163,30.4984382,140,0.0491809218628912
-81.8215798,27.4928458,196,0.0845573233449185
-81.1521142,26.539967,143,0.06633327213338754
-82.5259685,28.5559951,1013,0.08378247797391716
-81.3423534,27.3410799,557,0.09869798583394299
-82.3799907,27.8931535,7448,0.12096225221695908
-85.8159385,30.8620072,103,0.07663426244919688
-80.5747894,27.7005283,761,0.06603037635423664
-85.2088141,30.7892485,328,0.2742645519417012
-83.9217606,30.396898,93,0.049954156322002716
-83.1785097,29.9900661,64,0.05182716303700188
-81.7122822,28.7641128,719,0.107102655329561
-81.9841817,26.5632731,1343,0.07348084154300351
-84.2778004,30.4593104,1847,0.053623075897742754
-82.831233,29.2718541,301,0.05929115636814565
-84.8685805,30.2598494,41,0.06700516959743327
-83.4704159,30.4472325,112,0.04827069025679765
-82.3931438,27.4755558,61,0.0723929901882925
-82.0431004,29.2028047,1147,0.06828596367647759
-80.3982011,27.0836036,838,0.06465713110189969
-80.5037495,25.6160085,13033,0.06465713110189969
-81.0226025,25.5861198,140,0.18596598795316074
-81.7650867,30.6059629,166,0.06936805346334952
-86.5910804,30.6143245,398,0.06352382603457647
-80.8873884,27.3855924,128,0.13311022356521712
-81.3232839,28.5143906,2821,0.06967409488777478
-81.1393116,28.0590267,202,0.14292695497457794
-80.4483542,26.6491257,8095,0.07525212930149594
-82.5110062,28.3098227,2821,0.07981058100162122
-82.7980663,27.9053425,1998,0.1111736919706686
-81.6934929,27.9536855,1087,0.09750110899279779
-81.7320389,29.5938964,198,0.10029193358271976
-80.4435357,27.3798137,218,0.06306718580635327
-87.0189188,30.6753483,835,0.17282711455588232
-82.4237142,27.2253289,20,0.06406092430135797
-81.1319751,28.6900648,620,0.08235316370740557
-82.0695216,28.7133259,100,0.08342392714289115
-82.9927542,30.1892438,349,0.05171026017670173
-83.6395729,29.967146,152,0.05054121187341301
-82.366918,30.0542796,105,0.06337856522005245
-81.161792,29.057769,1738,0.06737493826068701
-84.3591114,30.0913354,235,0.05434637336888163
-86.162798,30.5712465,99,0.08939928501407224
-85.6558052,30.6021017,179,0.09316124973080438
