lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.08242814993895976
-82.3022838,30.3244416,116,0.048401717086707416
-85.5343954,30.1591402,1771,0.0982514238257875
-82.1666983,29.9523863,222,0.059132558395170114
-80.7003334,28.2983112,90,0.07691120544205815
-80.4766834,26.1935353,15730,0.07280728591103157
-85.1979155,30.3888013,83,0.05696899932514413
-82.0036572,26.9063964,111,0.08472681611308217
-82.5955524,28.8502922,681,0.08758081280883816
-81.8650364,29.9865835,808,0.06044668917672864
-81.4009553,26.118786,44,0.059929909540275425
-82.6233712,30.2216509,585,0.049156318636949345
-81.8062531,27.1905809,10,0.08127885222850972
-83.2362319,29.5526748,137,0.05484531908508278
-81.6481132,30.3352449,4452,0.04830196654814918
-87.3203222,30.5299979,312,0.0646772295584348
-81.2862532,29.4748909,231,0.0709254961693623
-84.8152135,29.6777939,58,0.047977729371964054
-84.6126072,30.5786866,289,0.04587258235250193
-82.7958011,29.7234556,228,0.05782615164399396
-81.1908197,26.9548102,19,0.07247328321879268
-85.2720125,29.8592383,71,0.054965587304407634
-82.9511163,30.4984382,140,0.04392440772848735
-81.8215798,27.4928458,196,0.09039652675121262
-81.1521142,26.539967,143,0.06714375911195211
-82.5259685,28.5559951,1013,0.1185645853267235
-81.3423534,27.3410799,557,0.08220075953947316
-82.3799907,27.8931535,7448,0.13638385957846494
-85.8159385,30.8620072,103,0.0668837297149264
-80.5747894,27.7005283,761,0.07110664828451502
-85.2088141,30.7892485,328,0.051625271450982134
-83.9217606,30.396898,93,0.0441039692486135
-83.1785097,29.9900661,64,0.0494681640573428
-81.7122822,28.7641128,719,0.14614567267674267
-81.9841817,26.5632731,1343,0.1214002122598305
-84.2778004,30.4593104,1847,0.05354366235625418
-82.831233,29.2718541,301,0.06603659681339834
-84.8685805,30.2598494,41,0.05008152806760076
-83.4704159,30.4472325,112,0.04359141166740654
-82.3931438,27.4755558,61,0.08534274690270383
-82.0431004,29.2028047,1147,0.08251126635603497
-80.3982011,27.0836036,838,0.09241290406673638
-80.5037495,25.6160085,13033,0.09241290406673638
-81.0226025,25.5861198,140,0.08579525813442629
-81.7650867,30.6059629,166,0.053660479978800024
-86.5910804,30.6143245,398,0.04322799513264996
-80.8873884,27.3855924,128,0.22602584130022596
-81.3232839,28.5143906,2821,0.07464616701347868
-81.1393116,28.0590267,202,0.29809032597348306
-80.4483542,26.6491257,8095,0.09231784824920347
-82.5110062,28.3098227,2821,0.07419551105904112
-82.7980663,27.9053425,1998,0.1770296402847003
-81.6934929,27.9536855,1087,0.10826153464893402
-81.7320389,29.5938964,198,0.10899041317201624
-80.4435357,27.3798137,218,0.08030277946998768
-87.0189188,30.6753483,835,0.12131128556627993
-82.4237142,27.2253289,20,0.07486175804716894
-81.1319751,28.6900648,620,0.12771317733573592
-82.0695216,28.7133259,100,0.11307393308378327
-82.9927542,30.1892438,349,0.04781482221094086
-83.6395729,29.967146,152,0.04743158160565567
-82.366918,30.0542796,105,0.054498917144478645
-81.161792,29.057769,1738,0.08557190413285529
-84.3591114,30.0913354,235,0.04643776750655662
-86.162798,30.5712465,99,0.09573079010186258
-85.6558052,30.6021017,179,0.06713142572301864
