lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.07699009362091667
-82.3022838,30.3244416,116,0.05412011597842555
-85.5343954,30.1591402,1771,0.10402069689673242
-82.1666983,29.9523863,222,0.061881801706679646
-80.7003334,28.2983112,90,0.05943622483239688
-80.4766834,26.1935353,15730,0.1089085467658107
-85.1979155,30.3888013,83,0.05943673633515031
-82.0036572,26.9063964,111,0.0720219619704422
-82.5955524,28.8502922,681,0.05908250543502585
-81.8650364,29.9865835,808,0.08079998393261005
-81.4009553,26.118786,44,0.060156565355110506
-82.6233712,30.2216509,585,0.048604002151719665
-81.8062531,27.1905809,10,0.06861427761675173
-83.2362319,29.5526748,137,0.04569602578673576
-81.6481132,30.3352449,4452,0.1367682053150734
-87.3203222,30.5299979,312,0.09842147868149763
-81.2862532,29.4748909,231,0.05982258076601226
-84.8152135,29.6777939,58,0.04352600442254598
-84.6126072,30.5786866,289,0.04736725799199577
-82.7958011,29.7234556,228,0.0504119907830919
-81.1908197,26.9548102,19,0.06731339667312022
-85.2720125,29.8592383,71,0.05188482172607832
-82.9511163,30.4984382,140,0.04245890370079758
-81.8215798,27.4928458,196,0.0729745374548185
-81.1521142,26.539967,143,0.0670162238843339
-82.5259685,28.5559951,1013,0.10735232819593388
-81.3423534,27.3410799,557,0.0787744717312588
-82.3799907,27.8931535,7448,0.09519030619096593
-85.8159385,30.8620072,103,0.05623759807809359
-80.5747894,27.7005283,761,0.06363834092014461
-85.2088141,30.7892485,328,0.19534235446293746
-83.9217606,30.396898,93,0.042847488105215804
-83.1785097,29.9900661,64,0.04441181507815755
-81.7122822,28.7641128,719,0.11054874206792194
-81.9841817,26.5632731,1343,0.11006753117630722
-84.2778004,30.4593104,1847,0.10794297650387519
-82.831233,29.2718541,301,0.051183936465907603
-84.8685805,30.2598494,41,0.049685648533752444
-83.4704159,30.4472325,112,0.04099928886807257
-82.3931438,27.4755558,61,0.06270267673385142
-82.0431004,29.2028047,1147,0.06179472922173465
-80.3982011,27.0836036,838,0.0800216184742646
-80.5037495,25.6160085,13033,0.0800216184742646
-81.0226025,25.5861198,140,0.11021001718459095
-81.7650867,30.6059629,166,0.06048339670293935
-86.5910804,30.6143245,398,0.05935163710452274
-80.8873884,27.3855924,128,0.11133617648093272
-81.3232839,28.5143906,2821,0.06662747974469015
-81.1393116,28.0590267,202,0.1478366178953115
-80.4483542,26.6491257,8095,0.06894474431111172
-82.5110062,28.3098227,2821,0.08547823639485105
-82.7980663,27.9053425,1998,0.07773566714029408
-81.6934929,27.9536855,1087,0.09195130855664983
-81.7320389,29.5938964,198,0.0864107080847445
-80.4435357,27.3798137,218,0.06955290306485569
-87.0189188,30.6753483,835,0.08039890823104862
-82.4237142,27.2253289,20,0.058294313558873795
-81.1319751,28.6900648,620,0.08314923393813137
-82.0695216,28.7133259,100,0.07080446341087301
-82.9927542,30.1892438,349,0.04463065071172811
-83.6395729,29.967146,152,0.042497083737307983
-82.366918,30.0542796,105,0.055651120893367094
-81.161792,29.057769,1738,0.07087977239364757
-84.3591114,30.0913354,235,0.04416918687075148
-86.162798,30.5712465,99,0.0663578610412969
-85.6558052,30.6021017,179,0.06385786657812582
