lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.06377299599753042
-82.3022838,30.3244416,116,0.052055563641680666
-85.5343954,30.1591402,1771,0.09875535170321083
-82.1666983,29.9523863,222,0.059651557163992064
-80.7003334,28.2983112,90,0.06773634599068985
-80.4766834,26.1935353,15730,0.10450101510933588
-85.1979155,30.3888013,83,0.05007546365919032
-82.0036572,26.9063964,111,0.062410852734091915
-82.5955524,28.8502922,681,0.06311442214607571
-81.8650364,29.9865835,808,0.07730654853881516
-81.4009553,26.118786,44,0.06085264631632719
-82.6233712,30.2216509,585,0.04725337887146519
-81.8062531,27.1905809,10,0.07330927176519594
-83.2362319,29.5526748,137,0.04588856719920186
-81.6481132,30.3352449,4452,0.08908498177846397
-87.3203222,30.5299979,312,0.11586860418856193
-81.2862532,29.4748909,231,0.06527527156920568
-84.8152135,29.6777939,58,0.0417890969160021
-84.6126072,30.5786866,289,0.04071042959416819
-82.7958011,29.7234556,228,0.04940923014554506
-81.1908197,26.9548102,19,0.07198319943629253
-85.2720125,29.8592383,71,0.049081726722392284
-82.9511163,30.4984382,140,0.0412966085234588
-81.8215798,27.4928458,196,0.08606000042833294
-81.1521142,26.539967,143,0.068445998446436
-82.5259685,28.5559951,1013,0.12281507061393546
-81.3423534,27.3410799,557,0.09741527495635659
-82.3799907,27.8931535,7448,0.09852339235075593
-85.8159385,30.8620072,103,0.04919103949922589
-80.5747894,27.7005283,761,0.07955659026672597
-85.2088141,30.7892485,328,0.043130256422860766
-83.9217606,30.396898,93,0.03998710609122123
-83.1785097,29.9900661,64,0.043661494171306915
-81.7122822,28.7641128,719,0.09355845095285413
-81.9841817,26.5632731,1343,0.06154865905199101
-84.2778004,30.4593104,1847,0.07944028677711049
-82.831233,29.2718541,301,0.052348267342607134
-84.8685805,30.2598494,41,0.04407248205035788
-83.4704159,30.4472325,112,0.03946222422365057
-82.3931438,27.4755558,61,0.0682336636965757
-82.0431004,29.2028047,1147,0.06360088005689629
-80.3982011,27.0836036,838,0.09141564479105356
-80.5037495,25.6160085,13033,0.09141564479105356
-81.0226025,25.5861198,140,0.1966599310044731
-81.7650867,30.6059629,166,0.06928167949940939
-86.5910804,30.6143245,398,0.05515194805427318
-80.8873884,27.3855924,128,0.10809582916294583
-81.3232839,28.5143906,2821,0.0773635530986467
-81.1393116,28.0590267,202,0.16348155148064505
-80.4483542,26.6491257,8095,0.08055148209276579
-82.5110062,28.3098227,2821,0.09137557037587783
-82.7980663,27.9053425,1998,0.0855100587890019
-81.6934929,27.9536855,1087,0.15975545478248604
-81.7320389,29.5938964,198,0.1051831995000169
-80.4435357,27.3798137,218,0.08252119686198815
-87.0189188,30.6753483,835,0.07617284155027247
-82.4237142,27.2253289,20,0.06094456949461597
-81.1319751,28.6900648,620,0.09294940897439101
-82.0695216,28.7133259,100,0.07697444466438927
-82.9927542,30.1892438,349,0.043624374740221246
-83.6395729,29.967146,152,0.04147282212274417
-82.366918,30.0542796,105,0.05370332538272732
-81.161792,29.057769,1738,0.08274580937416356
-84.3591114,30.0913354,235,0.04117365373528115
-86.162798,30.5712465,99,0.06289038819562286
-85.6558052,30.6021017,179,0.054653819211344365
