lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.07230998191950737
-82.3022838,30.3244416,116,0.05296181057689296
-85.5343954,30.1591402,1771,0.10090183589605528
-82.1666983,29.9523863,222,0.061266993359860786
-80.7003334,28.2983112,90,0.06777290473754743
-80.4766834,26.1935353,15730,0.09596404736138776
-85.1979155,30.3888013,83,0.05547806334366829
-82.0036572,26.9063964,111,0.07936679028465934
-82.5955524,28.8502922,681,0.06914043758335534
-81.8650364,29.9865835,808,0.07805244833294539
-81.4009553,26.118786,44,0.062443939502673865
-82.6233712,30.2216509,585,0.04898737472035821
-81.8062531,27.1905809,10,0.08474270527633286
-83.2362319,29.5526748,137,0.048984718015140455
-81.6481132,30.3352449,4452,0.09250094147237362
-87.3203222,30.5299979,312,0.05781297137319065
-81.2862532,29.4748909,231,0.06277727696699704
-84.8152135,29.6777939,58,0.045301250343878975
-84.6126072,30.5786866,289,0.0464176301379392
-82.7958011,29.7234556,228,0.05249609800966235
-81.1908197,26.9548102,19,0.07725338734663843
-85.2720125,29.8592383,71,0.052959203948589634
-82.9511163,30.4984382,140,0.0432079190759969
-81.8215798,27.4928458,196,0.09518593414482777
-81.1521142,26.539967,143,0.07057541654904585
-82.5259685,28.5559951,1013,0.11972956308513573
-81.3423534,27.3410799,557,0.12320892264806386
-82.3799907,27.8931535,7448,0.10942446509007965
-85.8159385,30.8620072,103,0.0625624687121531
-80.5747894,27.7005283,761,0.06736567959997322
-85.2088141,30.7892485,328,0.049544443335731436
-83.9217606,30.396898,93,0.04487162189348045
-83.1785097,29.9900661,64,0.046343113126932525
-81.7122822,28.7641128,719,0.10929128631465661
-81.9841817,26.5632731,1343,0.10649191323542588
-84.2778004,30.4593104,1847,0.1391383227630568
-82.831233,29.2718541,301,0.05616090096046556
-84.8685805,30.2598494,41,0.04891986799106127
-83.4704159,30.4472325,112,0.04238963708434625
-82.3931438,27.4755558,61,0.0727996790048482
-82.0431004,29.2028047,1147,0.06780968843957852
-80.3982011,27.0836036,838,0.07943616695340225
-80.5037495,25.6160085,13033,0.07943616695340225
-81.0226025,25.5861198,140,0.11833826812819254
-81.7650867,30.6059629,166,0.06073363737874509
-86.5910804,30.6143245,398,0.05297715119746253
-80.8873884,27.3855924,128,0.2041770196659353
-81.3232839,28.5143906,2821,0.07808773909683563
-81.1393116,28.0590267,202,0.18713497151552622
-80.4483542,26.6491257,8095,0.08181473136301351
-82.5110062,28.3098227,2821,0.0859333918645807
-82.7980663,27.9053425,1998,0.11423838628448654
-81.6934929,27.9536855,1087,0.08078841653760974
-81.7320389,29.5938964,198,0.09164692883693154
-80.4435357,27.3798137,218,0.07140283254154686
-87.0189188,30.6753483,835,0.0789056021926518
-82.4237142,27.2253289,20,0.06673684792085029
-81.1319751,28.6900648,620,0.10336794992836376
-82.0695216,28.7133259,100,0.0843448099121014
-82.9927542,30.1892438,349,0.04590551942779741
-83.6395729,29.967146,152,0.04468126413133557
-82.366918,30.0542796,105,0.05546107456313072
-81.161792,29.057769,1738,0.08753313962346422
-84.3591114,30.0913354,235,0.04590923431394547
-86.162798,30.5712465,99,0.08845471322210731
-85.6558052,30.6021017,179,0.06426406345552012
