lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.10311896848122055
-82.3022838,30.3244416,116,0.05239801623485907
-85.5343954,30.1591402,1771,0.10001946071787343
-82.1666983,29.9523863,222,0.061959763681626485
-80.7003334,28.2983112,90,0.06500090036126091
-80.4766834,26.1935353,15730,0.09990578782767756
-85.1979155,30.3888013,83,0.058551953863945634
-82.0036572,26.9063964,111,0.07822373833974516
-82.5955524,28.8502922,681,0.07168826732961119
-81.8650364,29.9865835,808,0.0715508202779921
-81.4009553,26.118786,44,0.061855423935373334
-82.6233712,30.2216509,585,0.04972432359577609
-81.8062531,27.1905809,10,0.07480573149244939
-83.2362319,29.5526748,137,0.0499376858317472
-81.6481132,30.3352449,4452,0.11971304137725686
-87.3203222,30.5299979,312,0.09731244427095238
-81.2862532,29.4748909,231,0.06594389195827519
-84.8152135,29.6777939,58,0.04504789837466543
-84.6126072,30.5786866,289,0.0474487407934997
-82.7958011,29.7234556,228,0.05577780264951118
-81.1908197,26.9548102,19,0.06974251206792767
-85.2720125,29.8592383,71,0.05251414847870247
-82.9511163,30.4984382,140,0.0434232010006595
-81.8215798,27.4928458,196,0.08090050348744908
-81.1521142,26.539967,143,0.06830785761622124
-82.5259685,28.5559951,1013,0.08744806272620353
-81.3423534,27.3410799,557,0.08439735369000415
-82.3799907,27.8931535,7448,0.10618059174656846
-85.8159385,30.8620072,103,0.057834667152435515
-80.5747894,27.7005283,761,0.06139349151071873
-85.2088141,30.7892485,328,0.16153205043507837
-83.9217606,30.396898,93,0.043974435762625566
-83.1785097,29.9900661,64,0.04711308194114381
-81.7122822,28.7641128,719,0.13970454134663177
-81.9841817,26.5632731,1343,0.11518820320315164
-84.2778004,30.4593104,1847,0.10184588156888896
-82.831233,29.2718541,301,0.05829213136436697
-84.8685805,30.2598494,41,0.04997352291599983
-83.4704159,30.4472325,112,0.04237217534398537
-82.3931438,27.4755558,61,0.07040377317064961
-82.0431004,29.2028047,1147,0.07202304191882304
-80.3982011,27.0836036,838,0.07055630003028425
-80.5037495,25.6160085,13033,0.07055630003028425
-81.0226025,25.5861198,140,0.10745140799943302
-81.7650867,30.6059629,166,0.0599852129786006
-86.5910804,30.6143245,398,0.052959177637546144
-80.8873884,27.3855924,128,0.12873015102335536
-81.3232839,28.5143906,2821,0.06761371044607441
-81.1393116,28.0590267,202,0.1835075120206102
-80.4483542,26.6491257,8095,0.07717224841826378
-82.5110062,28.3098227,2821,0.0843315653058649
-82.7980663,27.9053425,1998,0.10471077641165893
-81.6934929,27.9536855,1087,0.10039034848203542
-81.7320389,29.5938964,198,0.09949431023165525
-80.4435357,27.3798137,218,0.06292066697162803
-87.0189188,30.6753483,835,0.11865333857653518
-82.4237142,27.2253289,20,0.06441305909528515
-81.1319751,28.6900648,620,0.0997331533021408
-82.0695216,28.7133259,100,0.09030157873900421
-82.9927542,30.1892438,349,0.04659339666310464
-83.6395729,29.967146,152,0.04478729542517043
-82.366918,30.0542796,105,0.056725287822802735
-81.161792,29.057769,1738,0.08651318364653646
-84.3591114,30.0913354,235,0.04541181770710179
-86.162798,30.5712465,99,0.07103224288106376
-85.6558052,30.6021017,179,0.06374998006453513
