lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.12101735127858834
-82.3022838,30.3244416,116,0.06101001723425944
-85.5343954,30.1591402,1771,0.07924268507174473
-82.1666983,29.9523863,222,0.07397647895083591
-80.7003334,28.2983112,90,0.0708107657139012
-80.4766834,26.1935353,15730,0.07352261092680645
-85.1979155,30.3888013,83,0.04885410346189987
-82.0036572,26.9063964,111,0.06944538933108578
-82.5955524,28.8502922,681,0.08951386001147293
-81.8650364,29.9865835,808,0.09486633175835547
-81.4009553,26.118786,44,0.05568997361722125
-82.6233712,30.2216509,585,0.055203465729166984
-81.8062531,27.1905809,10,0.0791104139375158
-83.2362319,29.5526748,137,0.053471449712251574
-81.6481132,30.3352449,4452,0.12433253841729808
-87.3203222,30.5299979,312,0.07090793522104526
-81.2862532,29.4748909,231,0.06771718270419598
-84.8152135,29.6777939,58,0.04128138535762061
-84.6126072,30.5786866,289,0.04194409674073497
-82.7958011,29.7234556,228,0.06075847881345703
-81.1908197,26.9548102,19,0.0706795663249723
-85.2720125,29.8592383,71,0.044977051419553
-82.9511163,30.4984382,140,0.046112750319178976
-81.8215798,27.4928458,196,0.09778756079471039
-81.1521142,26.539967,143,0.06337279596316771
-82.5259685,28.5559951,1013,0.13881698929368164
-81.3423534,27.3410799,557,0.09216676248041099
-82.3799907,27.8931535,7448,0.11317272641931468
-85.8159385,30.8620072,103,0.04397429165124938
-80.5747894,27.7005283,761,0.08299239131989762
-85.2088141,30.7892485,328,0.13017700342874067
-83.9217606,30.396898,93,0.042005310416487265
-83.1785097,29.9900661,64,0.04978698335372746
-81.7122822,28.7641128,719,0.11498845368433015
-81.9841817,26.5632731,1343,0.07626750012371977
-84.2778004,30.4593104,1847,0.07339558641670471
-82.831233,29.2718541,301,0.06548178169433194
-84.8685805,30.2598494,41,0.043687961637598936
-83.4704159,30.4472325,112,0.04278949566424281
-82.3931438,27.4755558,61,0.07839499096446886
-82.0431004,29.2028047,1147,0.08030681559900812
-80.3982011,27.0836036,838,0.08816673699764233
-80.5037495,25.6160085,13033,0.08816673699764233
-81.0226025,25.5861198,140,0.14994487493374561
-81.7650867,30.6059629,166,0.0568632102209256
-86.5910804,30.6143245,398,0.0643873609877872
-80.8873884,27.3855924,128,0.07122786937778215
-81.3232839,28.5143906,2821,0.07766837951993973
-81.1393116,28.0590267,202,0.1645941777197373
-80.4483542,26.6491257,8095,0.0891085511555232
-82.5110062,28.3098227,2821,0.07575110619031979
-82.7980663,27.9053425,1998,0.12792070781484033
-81.6934929,27.9536855,1087,0.1336277953338288
-81.7320389,29.5938964,198,0.18084277519349193
-80.4435357,27.3798137,218,0.08197402338130096
-87.0189188,30.6753483,835,0.05166234113461393
-82.4237142,27.2253289,20,0.06796825761314848
-81.1319751,28.6900648,620,0.09230840550160613
-82.0695216,28.7133259,100,0.10447017630285368
-82.9927542,30.1892438,349,0.049776611213492195
-83.6395729,29.967146,152,0.045400093568587783
-82.366918,30.0542796,105,0.06529680078622158
-81.161792,29.057769,1738,0.07288250120597049
-84.3591114,30.0913354,235,0.04223844931904295
-86.162798,30.5712465,99,0.04924380177762742
-85.6558052,30.6021017,179,0.05001411266561605
