lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.1503681963608845
-82.3022838,30.3244416,116,0.06731403278697708
-85.5343954,30.1591402,1771,0.04239022580035728
-82.1666983,29.9523863,222,0.07910247119910167
-80.7003334,28.2983112,90,0.06398351001079582
-80.4766834,26.1935353,15730,0.10379488838900316
-85.1979155,30.3888013,83,0.03309587709583459
-82.0036572,26.9063964,111,0.054524714310191694
-82.5955524,28.8502922,681,0.08791295419521732
-81.8650364,29.9865835,808,0.09843358008892733
-81.4009553,26.118786,44,0.05578567086240613
-82.6233712,30.2216509,585,0.05859184618529186
-81.8062531,27.1905809,10,0.056581296984258615
-83.2362319,29.5526748,137,0.05081464008490083
-81.6481132,30.3352449,4452,0.15355251849683413
-87.3203222,30.5299979,312,0.03028194516004737
-81.2862532,29.4748909,231,0.0719680942708214
-84.8152135,29.6777939,58,0.03373783866883018
-84.6126072,30.5786866,289,0.0380179693480116
-82.7958011,29.7234556,228,0.0626789630117187
-81.1908197,26.9548102,19,0.060622301900407405
-85.2720125,29.8592383,71,0.03242679118711993
-82.9511163,30.4984382,140,0.04778106619729794
-81.8215798,27.4928458,196,0.060774388175411115
-81.1521142,26.539967,143,0.061660570004481774
-82.5259685,28.5559951,1013,0.09931609324089771
-81.3423534,27.3410799,557,0.06249873777261984
-82.3799907,27.8931535,7448,0.07327846260439215
-85.8159385,30.8620072,103,0.027741254614341033
-80.5747894,27.7005283,761,0.07543215643824568
-85.2088141,30.7892485,328,0.03494393666267139
-83.9217606,30.396898,93,0.0436009485698525
-83.1785097,29.9900661,64,0.049384810806995735
-81.7122822,28.7641128,719,0.10260983642497672
-81.9841817,26.5632731,1343,0.06399483931947919
-84.2778004,30.4593104,1847,0.22111216589346191
-82.831233,29.2718541,301,0.06306985151948034
-84.8685805,30.2598494,41,0.034875665496972054
-83.4704159,30.4472325,112,0.042646840736445674
-82.3931438,27.4755558,61,0.05430792187431926
-82.0431004,29.2028047,1147,0.07986036864979962
-80.3982011,27.0836036,838,0.08220554813589304
-80.5037495,25.6160085,13033,0.08220554813589304
-81.0226025,25.5861198,140,0.13471974400063438
-81.7650867,30.6059629,166,0.06359057268679787
-86.5910804,30.6143245,398,0.09174067308499208
-80.8873884,27.3855924,128,0.02973627703555208
-81.3232839,28.5143906,2821,0.0651296058689434
-81.1393116,28.0590267,202,0.16860194890656882
-80.4483542,26.6491257,8095,0.07150076885918066
-82.5110062,28.3098227,2821,0.08205210919740041
-82.7980663,27.9053425,1998,0.07475344372957991
-81.6934929,27.9536855,1087,0.056311002163578365
-81.7320389,29.5938964,198,0.09086857902338158
-80.4435357,27.3798137,218,0.07663978389631158
-87.0189188,30.6753483,835,0.06731487732433059
-82.4237142,27.2253289,20,0.05009715750287408
-81.1319751,28.6900648,620,0.0899919049168377
-82.0695216,28.7133259,100,0.09466075879839012
-82.9927542,30.1892438,349,0.05078817401633717
-83.6395729,29.967146,152,0.04346786624043464
-82.366918,30.0542796,105,0.07029264574762473
-81.161792,29.057769,1738,0.07708538161424709
-84.3591114,30.0913354,235,0.039826914763510385
-86.162798,30.5712465,99,0.02836198469980543
-85.6558052,30.6021017,179,0.030562309495183848
