lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.09549562681472164
-82.3022838,30.3244416,116,0.049354509298838015
-85.5343954,30.1591402,1771,0.06328799872085407
-82.1666983,29.9523863,222,0.05917018154365123
-80.7003334,28.2983112,90,0.06679875248986418
-80.4766834,26.1935353,15730,0.09809512450500803
-85.1979155,30.3888013,83,0.045939676663072665
-82.0036572,26.9063964,111,0.0660552161128979
-82.5955524,28.8502922,681,0.06446184133829955
-81.8650364,29.9865835,808,0.07215791861131331
-81.4009553,26.118786,44,0.056973804197416454
-82.6233712,30.2216509,585,0.04618969796393832
-81.8062531,27.1905809,10,0.06906329825932564
-83.2362319,29.5526748,137,0.04568069951435163
-81.6481132,30.3352449,4452,0.07625166426909816
-87.3203222,30.5299979,312,0.10471917731114493
-81.2862532,29.4748909,231,0.06114589788104844
-84.8152135,29.6777939,58,0.03818450923555988
-84.6126072,30.5786866,289,0.03967905606354416
-82.7958011,29.7234556,228,0.051552482653263246
-81.1908197,26.9548102,19,0.06750930806218104
-85.2720125,29.8592383,71,0.041442481591481964
-82.9511163,30.4984382,140,0.039688266630230354
-81.8215798,27.4928458,196,0.07804788925526177
-81.1521142,26.539967,143,0.0648250852779132
-82.5259685,28.5559951,1013,0.07928653694582449
-81.3423534,27.3410799,557,0.07864132616943166
-82.3799907,27.8931535,7448,0.1205349181187785
-85.8159385,30.8620072,103,0.04601012963613579
-80.5747894,27.7005283,761,0.06779912967790785
-85.2088141,30.7892485,328,0.1374939264019224
-83.9217606,30.396898,93,0.038146093579393484
-83.1785097,29.9900661,64,0.04297869360265362
-81.7122822,28.7641128,719,0.09244824894873316
-81.9841817,26.5632731,1343,0.08395685670441838
-84.2778004,30.4593104,1847,0.06906222871005474
-82.831233,29.2718541,301,0.05358912582117783
-84.8685805,30.2598494,41,0.04094782386460143
-83.4704159,30.4472325,112,0.037940258667351456
-82.3931438,27.4755558,61,0.06889840612564826
-82.0431004,29.2028047,1147,0.06536456225022923
-80.3982011,27.0836036,838,0.09734126457419576
-80.5037495,25.6160085,13033,0.09734126457419576
-81.0226025,25.5861198,140,0.11111045447440789
-81.7650867,30.6059629,166,0.057983878547813936
-86.5910804,30.6143245,398,0.04797903955417657
-80.8873884,27.3855924,128,0.091491054501138
-81.3232839,28.5143906,2821,0.07103256345247223
-81.1393116,28.0590267,202,0.212886134799559
-80.4483542,26.6491257,8095,0.07764644325086519
-82.5110062,28.3098227,2821,0.08509400433701671
-82.7980663,27.9053425,1998,0.10257417028366636
-81.6934929,27.9536855,1087,0.08811584498392247
-81.7320389,29.5938964,198,0.08791929602180407
-80.4435357,27.3798137,218,0.08023030760634473
-87.0189188,30.6753483,835,0.13396548936604732
-82.4237142,27.2253289,20,0.06069178051691941
-81.1319751,28.6900648,620,0.1055618373623762
-82.0695216,28.7133259,100,0.08228151725206437
-82.9927542,30.1892438,349,0.042695428722405004
-83.6395729,29.967146,152,0.04011880652344652
-82.366918,30.0542796,105,0.05345714535630746
-81.161792,29.057769,1738,0.08460595852788438
-84.3591114,30.0913354,235,0.038809870263094605
-86.162798,30.5712465,99,0.05433248143529132
-85.6558052,30.6021017,179,0.04906198650911462
