lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.10741142177269687
-82.3022838,30.3244416,116,0.06376075154793191
-85.5343954,30.1591402,1771,0.13193299605519596
-82.1666983,29.9523863,222,0.07549027055934805
-80.7003334,28.2983112,90,0.06112577929079995
-80.4766834,26.1935353,15730,0.08211149846628332
-85.1979155,30.3888013,83,0.054679064381911634
-82.0036572,26.9063964,111,0.07985836673376757
-82.5955524,28.8502922,681,0.06871443778996558
-81.8650364,29.9865835,808,0.10756857083879894
-81.4009553,26.118786,44,0.05896016523220211
-82.6233712,30.2216509,585,0.05511273790223308
-81.8062531,27.1905809,10,0.0924195870390802
-83.2362319,29.5526748,137,0.05019691859005884
-81.6481132,30.3352449,4452,0.12464248488547028
-87.3203222,30.5299979,312,0.036648140081647254
-81.2862532,29.4748909,231,0.06155845987722421
-84.8152135,29.6777939,58,0.04367484998182187
-84.6126072,30.5786866,289,0.04201486479891073
-82.7958011,29.7234556,228,0.05735802172333731
-81.1908197,26.9548102,19,0.07996156257935146
-85.2720125,29.8592383,71,0.053696242859656344
-82.9511163,30.4984382,140,0.04577560496548875
-81.8215798,27.4928458,196,0.10807662374347146
-81.1521142,26.539967,143,0.06817125970967032
-82.5259685,28.5559951,1013,0.07989045682256272
-81.3423534,27.3410799,557,0.15477950800710866
-82.3799907,27.8931535,7448,0.13547940587905416
-85.8159385,30.8620072,103,0.045627510167970904
-80.5747894,27.7005283,761,0.0665124997031429
-85.2088141,30.7892485,328,0.043653759361733095
-83.9217606,30.396898,93,0.041983894788482794
-83.1785097,29.9900661,64,0.048134328961704394
-81.7122822,28.7641128,719,0.0970531946273248
-81.9841817,26.5632731,1343,0.10309365415043574
-84.2778004,30.4593104,1847,0.08399661966645106
-82.831233,29.2718541,301,0.05803906289656972
-84.8685805,30.2598494,41,0.04663454307971092
-83.4704159,30.4472325,112,0.04222808684673241
-82.3931438,27.4755558,61,0.08088873210849831
-82.0431004,29.2028047,1147,0.06748813538410123
-80.3982011,27.0836036,838,0.0757574423202607
-80.5037495,25.6160085,13033,0.0757574423202607
-81.0226025,25.5861198,140,0.1227647691105793
-81.7650867,30.6059629,166,0.056517295532891754
-86.5910804,30.6143245,398,0.069141981627086
-80.8873884,27.3855924,128,0.07354401531963228
-81.3232839,28.5143906,2821,0.08208334496336249
-81.1393116,28.0590267,202,0.08975078158969849
-80.4483542,26.6491257,8095,0.0781620877467032
-82.5110062,28.3098227,2821,0.07956430399733384
-82.7980663,27.9053425,1998,0.1037296415309323
-81.6934929,27.9536855,1087,0.1576243743685474
-81.7320389,29.5938964,198,0.0996428712592176
-80.4435357,27.3798137,218,0.06850442731719286
-87.0189188,30.6753483,835,0.061226838677900096
-82.4237142,27.2253289,20,0.07125521213731231
-81.1319751,28.6900648,620,0.0699798146017757
-82.0695216,28.7133259,100,0.0777985038737285
-82.9927542,30.1892438,349,0.048749733409529865
-83.6395729,29.967146,152,0.0443328189234395
-82.366918,30.0542796,105,0.06589920887855802
-81.161792,29.057769,1738,0.06520813539642231
-84.3591114,30.0913354,235,0.043052486856847066
-86.162798,30.5712465,99,0.054333996106271994
-85.6558052,30.6021017,179,0.05692526432551656
