lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.05537206176782764
-82.3022838,30.3244416,116,0.04224143932127066
-85.5343954,30.1591402,1771,0.06868756259781875
-82.1666983,29.9523863,222,0.05000644486314487
-80.7003334,28.2983112,90,0.08398052337391439
-80.4766834,26.1935353,15730,0.09041650057871405
-85.1979155,30.3888013,83,0.03925895496657665
-82.0036572,26.9063964,111,0.06247466913304232
-82.5955524,28.8502922,681,0.08116777685317159
-81.8650364,29.9865835,808,0.051014768003778535
-81.4009553,26.118786,44,0.05782825809910193
-82.6233712,30.2216509,585,0.0422509630199782
-81.8062531,27.1905809,10,0.07039161156852568
-83.2362319,29.5526748,137,0.046913645293824954
-81.6481132,30.3352449,4452,0.04657646596895728
-87.3203222,30.5299979,312,0.04481930537187941
-81.2862532,29.4748909,231,0.06783131012308341
-84.8152135,29.6777939,58,0.03636178314615722
-84.6126072,30.5786866,289,0.03477915420324004
-82.7958011,29.7234556,228,0.0492534025668474
-81.1908197,26.9548102,19,0.06874412435656727
-85.2720125,29.8592383,71,0.03912743232445569
-82.9511163,30.4984382,140,0.03735626227172375
-81.8215798,27.4928458,196,0.08259316088891851
-81.1521142,26.539967,143,0.06498339397315699
-82.5259685,28.5559951,1013,0.1243002679792755
-81.3423534,27.3410799,557,0.07905419807720594
-82.3799907,27.8931535,7448,0.11053987998456795
-85.8159385,30.8620072,103,0.03724197480512324
-80.5747894,27.7005283,761,0.07443323226604054
-85.2088141,30.7892485,328,0.034415244521634136
-83.9217606,30.396898,93,0.03632354733726342
-83.1785097,29.9900661,64,0.04195863682466855
-81.7122822,28.7641128,719,0.23779923474436362
-81.9841817,26.5632731,1343,0.0627351842450932
-84.2778004,30.4593104,1847,0.07479717529764147
-82.831233,29.2718541,301,0.05851787664427134
-84.8685805,30.2598494,41,0.03663382196433029
-83.4704159,30.4472325,112,0.036230305511391094
-82.3931438,27.4755558,61,0.07265678632040307
-82.0431004,29.2028047,1147,0.08295769847737719
-80.3982011,27.0836036,838,0.10027921796905996
-80.5037495,25.6160085,13033,0.10027921796905996
-81.0226025,25.5861198,140,0.18387988719204493
-81.7650867,30.6059629,166,0.06453603563589336
-86.5910804,30.6143245,398,0.03978317733051579
-80.8873884,27.3855924,128,0.07827893760344938
-81.3232839,28.5143906,2821,0.07587021068625918
-81.1393116,28.0590267,202,0.3892821497649091
-80.4483542,26.6491257,8095,0.10027783397275203
-82.5110062,28.3098227,2821,0.08423119165168602
-82.7980663,27.9053425,1998,0.1307100917494577
-81.6934929,27.9536855,1087,0.08094178797168808
-81.7320389,29.5938964,198,0.11727502611761677
-80.4435357,27.3798137,218,0.08485119779771429
-87.0189188,30.6753483,835,0.04295860147166691
-82.4237142,27.2253289,20,0.06310472226552513
-81.1319751,28.6900648,620,0.15462619543819817
-82.0695216,28.7133259,100,0.12567532932530484
-82.9927542,30.1892438,349,0.04069637822989844
-83.6395729,29.967146,152,0.0394178345262677
-82.366918,30.0542796,105,0.046563840340060954
-81.161792,29.057769,1738,0.09569691325958059
-84.3591114,30.0913354,235,0.03676492935739802
-86.162798,30.5712465,99,0.045813250952139686
-85.6558052,30.6021017,179,0.04093864831225281
