lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.06757016516371339
-82.3022838,30.3244416,116,0.04745607942293174
-85.5343954,30.1591402,1771,0.08822582748349526
-82.1666983,29.9523863,222,0.05610415127321296
-80.7003334,28.2983112,90,0.07108603712345392
-80.4766834,26.1935353,15730,0.08588529757438984
-85.1979155,30.3888013,83,0.04406557396787201
-82.0036572,26.9063964,111,0.0785397601528932
-82.5955524,28.8502922,681,0.08577456590517613
-81.8650364,29.9865835,808,0.06640815857198801
-81.4009553,26.118786,44,0.061296639539929546
-82.6233712,30.2216509,585,0.04501397605637354
-81.8062531,27.1905809,10,0.08134119460666983
-83.2362319,29.5526748,137,0.04746883454631717
-81.6481132,30.3352449,4452,0.07502973264168741
-87.3203222,30.5299979,312,0.057595242086422596
-81.2862532,29.4748909,231,0.06550285194268958
-84.8152135,29.6777939,58,0.038470359649296154
-84.6126072,30.5786866,289,0.03562936883117841
-82.7958011,29.7234556,228,0.05083458586890729
-81.1908197,26.9548102,19,0.07695267378152318
-85.2720125,29.8592383,71,0.04380289985423764
-82.9511163,30.4984382,140,0.038952343640402357
-81.8215798,27.4928458,196,0.09027172232691288
-81.1521142,26.539967,143,0.07054237665536693
-82.5259685,28.5559951,1013,0.12141579014026135
-81.3423534,27.3410799,557,0.10739365672557022
-82.3799907,27.8931535,7448,0.11487640531614901
-85.8159385,30.8620072,103,0.04106876729062044
-80.5747894,27.7005283,761,0.07273336720343905
-85.2088141,30.7892485,328,0.03744741063114418
-83.9217606,30.396898,93,0.03616577681529974
-83.1785097,29.9900661,64,0.043011244118883775
-81.7122822,28.7641128,719,0.13323373966117502
-81.9841817,26.5632731,1343,0.10593726002385999
-84.2778004,30.4593104,1847,0.035586542758946356
-82.831233,29.2718541,301,0.058824884471325785
-84.8685805,30.2598494,41,0.03922805608731714
-83.4704159,30.4472325,112,0.03705950347025591
-82.3931438,27.4755558,61,0.07414460557193947
-82.0431004,29.2028047,1147,0.07529619165220552
-80.3982011,27.0836036,838,0.10517223024689862
-80.5037495,25.6160085,13033,0.10517223024689862
-81.0226025,25.5861198,140,0.1216614780471829
-81.7650867,30.6059629,166,0.05853899946109023
-86.5910804,30.6143245,398,0.046344349246038676
-80.8873884,27.3855924,128,0.0837529570459047
-81.3232839,28.5143906,2821,0.08042554459873583
-81.1393116,28.0590267,202,0.2034765937548712
-80.4483542,26.6491257,8095,0.08555085590619756
-82.5110062,28.3098227,2821,0.09664403644288627
-82.7980663,27.9053425,1998,0.12320785121104771
-81.6934929,27.9536855,1087,0.0901309188142438
-81.7320389,29.5938964,198,0.0987944449354529
-80.4435357,27.3798137,218,0.08752832815788168
-87.0189188,30.6753483,835,0.049277560371159906
-82.4237142,27.2253289,20,0.06695915628977399
-81.1319751,28.6900648,620,0.10697436582729165
-82.0695216,28.7133259,100,0.1044990400212791
-82.9927542,30.1892438,349,0.04219573789300389
-83.6395729,29.967146,152,0.04009952044693531
-82.366918,30.0542796,105,0.05103775755774438
-81.161792,29.057769,1738,0.08911260294985501
-84.3591114,30.0913354,235,0.03742166432387878
-86.162798,30.5712465,99,0.050919352311641436
-85.6558052,30.6021017,179,0.04672846429509837
