lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.09525422693643278
-82.3022838,30.3244416,116,0.04354481606030209
-85.5343954,30.1591402,1771,0.06502143208003912
-82.1666983,29.9523863,222,0.054109206551374675
-80.7003334,28.2983112,90,0.08155694699216927
-80.4766834,26.1935353,15730,0.0721476321945102
-85.1979155,30.3888013,83,0.035141488942021265
-82.0036572,26.9063964,111,0.08168384273511248
-82.5955524,28.8502922,681,0.08965169876614967
-81.8650364,29.9865835,808,0.053112625741970516
-81.4009553,26.118786,44,0.05929093453421014
-82.6233712,30.2216509,585,0.04415073293421441
-81.8062531,27.1905809,10,0.09686066070457756
-83.2362319,29.5526748,137,0.04954662048956986
-81.6481132,30.3352449,4452,0.045514012879465424
-87.3203222,30.5299979,312,0.02520573546301196
-81.2862532,29.4748909,231,0.06602914087445626
-84.8152135,29.6777939,58,0.03466072040234841
-84.6126072,30.5786866,289,0.03103813836235725
-82.7958011,29.7234556,228,0.054605507077547265
-81.1908197,26.9548102,19,0.08456216227889375
-85.2720125,29.8592383,71,0.036103835983486925
-82.9511163,30.4984382,140,0.03762546897606379
-81.8215798,27.4928458,196,0.11690501614589859
-81.1521142,26.539967,143,0.07119441209844059
-82.5259685,28.5559951,1013,0.13182800006424072
-81.3423534,27.3410799,557,0.1479263398149412
-82.3799907,27.8931535,7448,0.13666935355910254
-85.8159385,30.8620072,103,0.028181526702745
-80.5747894,27.7005283,761,0.07730702382569458
-85.2088141,30.7892485,328,0.029735323177906156
-83.9217606,30.396898,93,0.03399226107443697
-83.1785097,29.9900661,64,0.04341983603216848
-81.7122822,28.7641128,719,0.2107400497968213
-81.9841817,26.5632731,1343,0.09253852822930897
-84.2778004,30.4593104,1847,0.03234155335524131
-82.831233,29.2718541,301,0.0635415055661863
-84.8685805,30.2598494,41,0.033408353004323904
-83.4704159,30.4472325,112,0.03562557239522721
-82.3931438,27.4755558,61,0.08816501128545813
-82.0431004,29.2028047,1147,0.0845325784329378
-80.3982011,27.0836036,838,0.08936789725692422
-80.5037495,25.6160085,13033,0.08936789725692422
-81.0226025,25.5861198,140,0.12038949414560651
-81.7650867,30.6059629,166,0.05356928044893815
-86.5910804,30.6143245,398,0.03890548536371356
-80.8873884,27.3855924,128,0.02676493021915233
-81.3232839,28.5143906,2821,0.08996778467253834
-81.1393116,28.0590267,202,0.2839838488202026
-80.4483542,26.6491257,8095,0.10401856602907239
-82.5110062,28.3098227,2821,0.11284150256977836
-82.7980663,27.9053425,1998,0.16023599932319843
-81.6934929,27.9536855,1087,0.09761197923585294
-81.7320389,29.5938964,198,0.12685148017249528
-80.4435357,27.3798137,218,0.07893584192744157
-87.0189188,30.6753483,835,0.04298375897301417
-82.4237142,27.2253289,20,0.07634334090196597
-81.1319751,28.6900648,620,0.13155024499322293
-82.0695216,28.7133259,100,0.12658130641987925
-82.9927542,30.1892438,349,0.041954344272017476
-83.6395729,29.967146,152,0.03953879121523036
-82.366918,30.0542796,105,0.050237252058007296
-81.161792,29.057769,1738,0.09236594484642145
-84.3591114,30.0913354,235,0.03444979791100245
-86.162798,30.5712465,99,0.029626821013405587
-85.6558052,30.6021017,179,0.03384496915614492
