lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.059905124598344184
-82.3022838,30.3244416,116,0.03787560008842418
-85.5343954,30.1591402,1771,0.11038576404595174
-82.1666983,29.9523863,222,0.044048748842176993
-80.7003334,28.2983112,90,0.06741561833802062
-80.4766834,26.1935353,15730,0.09027858198496275
-85.1979155,30.3888013,83,0.045526973167187346
-82.0036572,26.9063964,111,0.08409215339544637
-82.5955524,28.8502922,681,0.07411775493303174
-81.8650364,29.9865835,808,0.043502789968433896
-81.4009553,26.118786,44,0.06008643389772844
-82.6233712,30.2216509,585,0.03847169170451221
-81.8062531,27.1905809,10,0.09297015782391954
-83.2362319,29.5526748,137,0.0447051373539421
-81.6481132,30.3352449,4452,0.03895457524359017
-87.3203222,30.5299979,312,0.025005339080640825
-81.2862532,29.4748909,231,0.05183990310134195
-84.8152135,29.6777939,58,0.03834723798339721
-84.6126072,30.5786866,289,0.034169946069284085
-82.7958011,29.7234556,228,0.045380858717475034
-81.1908197,26.9548102,19,0.08158624607944867
-85.2720125,29.8592383,71,0.045816068264344985
-82.9511163,30.4984382,140,0.034559976162243086
-81.8215798,27.4928458,196,0.10892939859736389
-81.1521142,26.539967,143,0.07183678261985153
-82.5259685,28.5559951,1013,0.11491259088885517
-81.3423534,27.3410799,557,0.13132811598496516
-82.3799907,27.8931535,7448,0.14513044081657164
-85.8159385,30.8620072,103,0.035911225374733576
-80.5747894,27.7005283,761,0.07047338343102397
-85.2088141,30.7892485,328,0.03580952539094366
-83.9217606,30.396898,93,0.0340020226767192
-83.1785097,29.9900661,64,0.039361619544814284
-81.7122822,28.7641128,719,0.10932998934579699
-81.9841817,26.5632731,1343,0.10456939936963872
-84.2778004,30.4593104,1847,0.03385418460819326
-82.831233,29.2718541,301,0.054154296095868214
-84.8685805,30.2598494,41,0.039095929904342935
-83.4704159,30.4472325,112,0.034075863888489544
-82.3931438,27.4755558,61,0.09206359759317045
-82.0431004,29.2028047,1147,0.0638176470013998
-80.3982011,27.0836036,838,0.08682587175389808
-80.5037495,25.6160085,13033,0.08682587175389808
-81.0226025,25.5861198,140,0.0619641265737208
-81.7650867,30.6059629,166,0.05037818997218758
-86.5910804,30.6143245,398,0.03675615365092293
-80.8873884,27.3855924,128,0.04373965242720965
-81.3232839,28.5143906,2821,0.08308894618453086
-81.1393116,28.0590267,202,0.17662660328176902
-80.4483542,26.6491257,8095,0.08670792582381853
-82.5110062,28.3098227,2821,0.09896684070317982
-82.7980663,27.9053425,1998,0.13505684402791826
-81.6934929,27.9536855,1087,0.297697872696687
-81.7320389,29.5938964,198,0.12270709775413495
-80.4435357,27.3798137,218,0.07437186432927553
-87.0189188,30.6753483,835,0.02861552665348912
-82.4237142,27.2253289,20,0.07862333767837644
-81.1319751,28.6900648,620,0.09027895995516225
-82.0695216,28.7133259,100,0.09190178812019686
-82.9927542,30.1892438,349,0.03773611660666599
-83.6395729,29.967146,152,0.03782169343800921
-82.366918,30.0542796,105,0.04173320649407687
-81.161792,29.057769,1738,0.06481974477812708
-84.3591114,30.0913354,235,0.03623605023723985
-86.162798,30.5712465,99,0.040674541001926544
-85.6558052,30.6021017,179,0.04620777292819725
