lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.06155962811590668
-82.3022838,30.3244416,116,0.04863798359718945
-85.5343954,30.1591402,1771,0.1003620983551884
-82.1666983,29.9523863,222,0.05615152553591484
-80.7003334,28.2983112,90,0.06351130691965497
-80.4766834,26.1935353,15730,0.10354614840174818
-85.1979155,30.3888013,83,0.04728080221494648
-82.0036572,26.9063964,111,0.07089617770663552
-82.5955524,28.8502922,681,0.06594545489080127
-81.8650364,29.9865835,808,0.07316379442662556
-81.4009553,26.118786,44,0.06087352541081799
-82.6233712,30.2216509,585,0.04437218846053171
-81.8062531,27.1905809,10,0.09782190238945798
-83.2362319,29.5526748,137,0.04414633902878233
-81.6481132,30.3352449,4452,0.07831378187757888
-87.3203222,30.5299979,312,0.07020612712911775
-81.2862532,29.4748909,231,0.055274037280566325
-84.8152135,29.6777939,58,0.039273767926699156
-84.6126072,30.5786866,289,0.037086110879669495
-82.7958011,29.7234556,228,0.047263646717181564
-81.1908197,26.9548102,19,0.08621373204404095
-85.2720125,29.8592383,71,0.046500089494299096
-82.9511163,30.4984382,140,0.03856944303303996
-81.8215798,27.4928458,196,0.12310192288066758
-81.1521142,26.539967,143,0.07209624378454514
-82.5259685,28.5559951,1013,0.07744895150081814
-81.3423534,27.3410799,557,0.17555840495133487
-82.3799907,27.8931535,7448,0.1066385161449782
-85.8159385,30.8620072,103,0.041905766539584416
-80.5747894,27.7005283,761,0.07326917932486725
-85.2088141,30.7892485,328,0.049438695816572065
-83.9217606,30.396898,93,0.03644626676348759
-83.1785097,29.9900661,64,0.04131443090584235
-81.7122822,28.7641128,719,0.08305609178905868
-81.9841817,26.5632731,1343,0.06048682126850345
-84.2778004,30.4593104,1847,0.04626045619986805
-82.831233,29.2718541,301,0.05142367440031394
-84.8685805,30.2598494,41,0.04105331619280326
-83.4704159,30.4472325,112,0.03671475608625846
-82.3931438,27.4755558,61,0.07678577005320265
-82.0431004,29.2028047,1147,0.060922920216661305
-80.3982011,27.0836036,838,0.09097206443498661
-80.5037495,25.6160085,13033,0.09097206443498661
-81.0226025,25.5861198,140,0.138421328766006
-81.7650867,30.6059629,166,0.0648726549055492
-86.5910804,30.6143245,398,0.049848382078064725
-80.8873884,27.3855924,128,0.06042477955608037
-81.3232839,28.5143906,2821,0.09206895450167135
-81.1393116,28.0590267,202,0.07839394424869175
-80.4483542,26.6491257,8095,0.08327951306058005
-82.5110062,28.3098227,2821,0.09194091330010173
-82.7980663,27.9053425,1998,0.09541021374948847
-81.6934929,27.9536855,1087,0.134154656333334
-81.7320389,29.5938964,198,0.10896268539326702
-80.4435357,27.3798137,218,0.07886181382128474
-87.0189188,30.6753483,835,0.22633335714263184
-82.4237142,27.2253289,20,0.06831887057282361
-81.1319751,28.6900648,620,0.07052239169671805
-82.0695216,28.7133259,100,0.07784000948064279
-82.9927542,30.1892438,349,0.04105190541482429
-83.6395729,29.967146,152,0.03904391885571301
-82.366918,30.0542796,105,0.0505526887396049
-81.161792,29.057769,1738,0.06846458432950903
-84.3591114,30.0913354,235,0.037966791125627945
-86.162798,30.5712465,99,0.04887195325645476
-85.6558052,30.6021017,179,0.04967208005103719
