lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.08829920714865852
-82.3022838,30.3244416,116,0.05418146761096572
-85.5343954,30.1591402,1771,0.09881636284886611
-82.1666983,29.9523863,222,0.06282794502195319
-80.7003334,28.2983112,90,0.060184203502204076
-80.4766834,26.1935353,15730,0.10234236578105033
-85.1979155,30.3888013,83,0.05995239340853856
-82.0036572,26.9063964,111,0.0658544530793655
-82.5955524,28.8502922,681,0.061291297125965094
-81.8650364,29.9865835,808,0.080661487685004
-81.4009553,26.118786,44,0.05609108562134649
-82.6233712,30.2216509,585,0.04905621654865948
-81.8062531,27.1905809,10,0.06590810982051816
-83.2362319,29.5526748,137,0.04670083620840142
-81.6481132,30.3352449,4452,0.146910817183187
-87.3203222,30.5299979,312,0.09851852210501247
-81.2862532,29.4748909,231,0.06133726104004605
-84.8152135,29.6777939,58,0.04346771963090319
-84.6126072,30.5786866,289,0.047892908352730315
-82.7958011,29.7234556,228,0.0518377584895876
-81.1908197,26.9548102,19,0.06394417561535402
-85.2720125,29.8592383,71,0.051115145494760816
-82.9511163,30.4984382,140,0.04263971976684548
-81.8215798,27.4928458,196,0.07227856666264691
-81.1521142,26.539967,143,0.06305160252077305
-82.5259685,28.5559951,1013,0.08723293181651476
-81.3423534,27.3410799,557,0.07453010730745847
-82.3799907,27.8931535,7448,0.1020317311648029
-85.8159385,30.8620072,103,0.05587563204778726
-80.5747894,27.7005283,761,0.0590946309811315
-85.2088141,30.7892485,328,0.2325041892093388
-83.9217606,30.396898,93,0.0428703849849802
-83.1785097,29.9900661,64,0.04503251211721951
-81.7122822,28.7641128,719,0.11466765372140016
-81.9841817,26.5632731,1343,0.08954359251410904
-84.2778004,30.4593104,1847,0.09991524825947391
-82.831233,29.2718541,301,0.052931501320914176
-84.8685805,30.2598494,41,0.0499255796621957
-83.4704159,30.4472325,112,0.04120332652482774
-82.3931438,27.4755558,61,0.0644838293948507
-82.0431004,29.2028047,1147,0.06452823063973705
-80.3982011,27.0836036,838,0.07661652335188314
-80.5037495,25.6160085,13033,0.07661652335188314
-81.0226025,25.5861198,140,0.0979117524083256
-81.7650867,30.6059629,166,0.05584023969941379
-86.5910804,30.6143245,398,0.05772329117449509
-80.8873884,27.3855924,128,0.10091506237957439
-81.3232839,28.5143906,2821,0.06399630061785938
-81.1393116,28.0590267,202,0.16106258866514475
-80.4483542,26.6491257,8095,0.06993004773301031
-82.5110062,28.3098227,2821,0.08425268934322894
-82.7980663,27.9053425,1998,0.08647345368179618
-81.6934929,27.9536855,1087,0.12844406868866806
-81.7320389,29.5938964,198,0.08452605077603323
-80.4435357,27.3798137,218,0.0655191142946337
-87.0189188,30.6753483,835,0.10200894823371275
-82.4237142,27.2253289,20,0.05809912486770252
-81.1319751,28.6900648,620,0.09066388055009941
-82.0695216,28.7133259,100,0.07604870074541191
-82.9927542,30.1892438,349,0.045107004957319494
-83.6395729,29.967146,152,0.042914851870708225
-82.366918,30.0542796,105,0.0564525886360347
-81.161792,29.057769,1738,0.07892733657558802
-84.3591114,30.0913354,235,0.044247313542555386
-86.162798,30.5712465,99,0.06353564174552571
-85.6558052,30.6021017,179,0.0637150168740493
