lng,lat,O_Demand,accessibility
-82.357221,29.6757403,2084,0.06128892076583372
-82.3022838,30.3244416,116,0.04722969220957685
-85.5343954,30.1591402,1771,0.20440284512465753
-82.1666983,29.9523863,222,0.05276836728576656
-80.7003334,28.2983112,90,0.05605881739713555
-80.4766834,26.1935353,15730,0.0895557447123392
-85.1979155,30.3888013,83,0.07887425402819927
-82.0036572,26.9063964,111,0.06395700069740244
-82.5955524,28.8502922,681,0.06109803755756837
-81.8650364,29.9865835,808,0.06124977374730668
-81.4009553,26.118786,44,0.05609845491509062
-82.6233712,30.2216509,585,0.04555194392236983
-81.8062531,27.1905809,10,0.06643785607132625
-83.2362319,29.5526748,137,0.04783657194246187
-81.6481132,30.3352449,4452,0.08243382422063138
-87.3203222,30.5299979,312,0.06991567682850666
-81.2862532,29.4748909,231,0.05453359975310302
-84.8152135,29.6777939,58,0.055054433531862214
-84.6126072,30.5786866,289,0.05473743478008793
-82.7958011,29.7234556,228,0.04890281675219763
-81.1908197,26.9548102,19,0.06464379733356194
-85.2720125,29.8592383,71,0.07536675732805619
-82.9511163,30.4984382,140,0.04225464640462875
-81.8215798,27.4928458,196,0.07500200395714411
-81.1521142,26.539967,143,0.06296388693187537
-82.5259685,28.5559951,1013,0.0738270912710119
-81.3423534,27.3410799,557,0.0710976831359789
-82.3799907,27.8931535,7448,0.11233178266165268
-85.8159385,30.8620072,103,0.07508607040201776
-80.5747894,27.7005283,761,0.062086948149435
-85.2088141,30.7892485,328,0.06256415146451795
-83.9217606,30.396898,93,0.04823644576462358
-83.1785097,29.9900661,64,0.04555832411582867
-81.7122822,28.7641128,719,0.08189298820452368
-81.9841817,26.5632731,1343,0.07811466593656849
-84.2778004,30.4593104,1847,0.14350822313214828
-82.831233,29.2718541,301,0.05209496774362361
-84.8685805,30.2598494,41,0.06269655087165234
-83.4704159,30.4472325,112,0.04357438809932035
-82.3931438,27.4755558,61,0.07108954443683912
-82.0431004,29.2028047,1147,0.05778701204831659
-80.3982011,27.0836036,838,0.0975507645821013
-80.5037495,25.6160085,13033,0.0975507645821013
-81.0226025,25.5861198,140,0.15072741234291162
-81.7650867,30.6059629,166,0.05865134727514534
-86.5910804,30.6143245,398,0.048838648908645435
-80.8873884,27.3855924,128,0.19456525707390238
-81.3232839,28.5143906,2821,0.06679943289510115
-81.1393116,28.0590267,202,0.10843926571233382
-80.4483542,26.6491257,8095,0.06572207682751324
-82.5110062,28.3098227,2821,0.08604682587405935
-82.7980663,27.9053425,1998,0.09576236263445267
-81.6934929,27.9536855,1087,0.20516008049110682
-81.7320389,29.5938964,198,0.08906335639338415
-80.4435357,27.3798137,218,0.07851623543762874
-87.0189188,30.6753483,835,0.09675611830709073
-82.4237142,27.2253289,20,0.06197320406520211
-81.1319751,28.6900648,620,0.06796659035410785
-82.0695216,28.7133259,100,0.07025050041599157
-82.9927542,30.1892438,349,0.044515264265925794
-83.6395729,29.967146,152,0.04622815116640839
-82.366918,30.0542796,105,0.04932630536325248
-81.161792,29.057769,1738,0.059914116372290126
-84.3591114,30.0913354,235,0.052359233099010936
-86.162798,30.5712465,99,0.10180350142724064
-85.6558052,30.6021017,179,0.08931521077128435
